655,58218,BUXTON,ND,47.60,-97.09
653,58369,SAINT JOHN,ND,48.94,-99.71
643,58005,ARGUSVILLE,ND,47.05,-96.94
638,58030,FAIRMOUNT,ND,46.05,-96.60
614,58438,FESSENDEN,ND,47.64,-99.62
608,58773,POWERS LAKE,ND,48.56,-102.64
606,58230,FINLEY,ND,47.51,-97.83
602,58781,SAWYER,ND,48.08,-101.05
579,58346,LEEDS,ND,48.28,-99.43
577,58032,FORMAN,ND,46.10,-97.63
572,58793,WESTHOPE,ND,48.91,-101.01
565,58463,MCCLUSKY,ND,47.48,-100.44
558,58521,BALDWIN,ND,46.97,-100.75
521,58052,LEONARD,ND,46.65,-97.24
521,58529,CARSON,ND,46.42,-101.57
516,58571,STANTON,ND,47.31,-101.38
511,58384,WILLOW CITY,ND,48.60,-100.29
510,58653,SCRANTON,ND,46.14,-103.14
506,58243,HOOPLE,ND,48.53,-97.63
501,58046,HOPE,ND,47.32,-97.71
500,58467,MEDINA,ND,46.89,-99.30
499,58636,HALLIDAY,ND,47.35,-102.33
486,58573,STRASBURG,ND,46.13,-100.16
486,58741,GRANVILLE,ND,48.26,-100.84
477,58276,SAINT THOMAS,ND,48.62,-97.44
474,58227,EDINBURG,ND,48.49,-97.86
472,58721,BOWBELLS,ND,48.80,-102.24
471,58456,KULM,ND,46.30,-98.94
468,58535,FLASHER,ND,46.45,-101.23
466,58655,SOUTH HEART,ND,46.86,-102.99
456,58265,NECHE,ND,48.98,-97.55
447,58254,MCVILLE,ND,47.76,-98.17
440,58374,SHEYENNE,ND,47.82,-99.11
417,58259,MICHIGAN,ND,48.02,-98.11
